"个人客户","团体金卡","长江委办公室","2008-03-17T00:00:00","2009-03-16T00:00:00","10","1","2","0.0"
"个人客户","团体金卡","长江委勘测规划设计研究院","2007-03-28T00:00:00","2008-03-27T00:00:00","10","1","2","0.0"
"个人客户","团体金卡","省电力公司","2007-03-26T00:00:00","2008-03-25T00:00:00","10","1","2","0.0"
"个人客户","团体金卡","华中电网有限公司","2007-03-26T00:00:00","2008-03-25T00:00:00","10","1","2","0.0"
"个人客户","团体金卡","中石化","2010-01-06T00:00:00","2011-01-06T00:00:00","10","1","2","0.0"
"集团客户","交通银行","万事通卡","2006-11-20T00:00:00","2009-11-20T00:00:00","3","1","2","0.0"
"集团客户","交通银行","VIP理财卡","2006-11-20T00:00:00","2009-11-20T00:00:00","3","1","2","0.0"
"集团客户","交通银行","体验卡","2006-11-20T00:00:00","2009-11-20T00:00:00","3","1","2","0.0"
"集团客户","交通银行","员工证","2006-11-20T00:00:00","2009-11-20T00:00:00","3","1","2","0.0"
"集团客户","建设银行","乐当家白金卡","2006-12-30T00:00:00","2011-12-01T00:00:00","2","1","2","0.0"
"集团客户","建设银行","乐当家金卡","2006-12-30T00:00:00","2011-12-01T00:00:00","1","1","2","0.0"
"集团客户","建设银行","乐当家银卡","2006-12-30T00:00:00","2011-12-01T00:00:00","1","1","2","0.0"
"集团客户","建设银行","员工证","2006-12-30T00:00:00","2011-12-01T00:00:00","1","1","2","0.0"
"集团客户","建设银行","信用卡金卡","2006-12-30T00:00:00","2011-12-01T00:00:00","1","1","2","0.0"
"集团客户","华夏银行","钻卡","2005-12-30T00:00:00","2011-12-01T00:00:00","2","1","2","0.0"
"集团客户","招商银行","VIP金卡","2005-12-30T00:00:00","2011-12-01T00:00:00","2","1","2","0.0"
"集团客户","招商银行","一卡通金卡","2005-12-30T00:00:00","2011-12-01T00:00:00","2","1","2","0.0"
"集团客户","招商银行","一卡通靓卡","2005-12-30T00:00:00","2011-12-01T00:00:00","2","1","2","0.0"
"集团客户","招商银行","员工证","2005-12-30T00:00:00","2011-12-01T00:00:00","1","1","2","0.0"
"集团客户","民生银行","钻石卡","2006-06-30T00:00:00","2007-06-30T00:00:00","4","1","2","0.0"
"集团客户","民生银行","国际钻石卡","2006-06-30T00:00:00","2007-06-30T00:00:00","4","1","2","0.0"
"集团客户","民生银行","金卡","2006-06-30T00:00:00","2007-06-30T00:00:00","3","1","2","0.0"
"集团客户","民生银行","国际金卡","2006-06-30T00:00:00","2007-06-30T00:00:00","3","1","2","0.0"
"集团客户","民生银行","银卡","2006-06-30T00:00:00","2007-06-30T00:00:00","2","1","2","0.0"
"集团客户","民生银行","国际银卡","2006-06-30T00:00:00","2007-06-30T00:00:00","2","1","2","0.0"
"集团客户","民生银行","钻石信用卡","2006-06-30T00:00:00","2007-06-30T00:00:00","3","1","2","0.0"
"集团客户","民生银行","信用卡金卡","2006-06-30T00:00:00","2007-06-30T00:00:00","3","1","2","0.0"
"集团客户","民生银行","体验卡","2006-06-30T00:00:00","2007-06-30T00:00:00","2","1","2","0.0"
"集团客户","民生银行","员工证","2006-06-30T00:00:00","2007-06-30T00:00:00","1","1","2","0.0"
"集团客户","民生银行","园丁卡","2006-06-30T00:00:00","2007-06-30T00:00:00","1","1","2","0.0"
"集团客户","中国移动","钻石卡","2006-07-30T00:00:00","2009-07-30T00:00:00","2","1","2","0.0"
"集团客户","中国移动","金卡","2006-07-30T00:00:00","2009-07-30T00:00:00","2","1","2","0.0"
"集团客户","中国移动","银卡","2006-07-30T00:00:00","2009-07-30T00:00:00","2","1","2","0.0"
"集团客户","中国移动","贵宾卡","2006-07-30T00:00:00","2009-07-30T00:00:00","1","1","2","0.0"
"集团客户","中国移动","员工证","2006-07-30T00:00:00","2009-07-30T00:00:00","1","1","2","0.0"
"集团客户","中国联通","钻石卡","2007-04-01T00:00:00","2011-03-01T00:00:00","6","1","2","0.0"
"集团客户","中国联通","金卡","2007-04-01T00:00:00","2008-03-31T00:00:00","4","1","2","0.0"
"集团客户","中国联通","银卡","2007-04-01T00:00:00","2008-03-31T00:00:00","2","1","2","0.0"
"集团客户","中国联通","员工证","2007-04-01T00:00:00","2008-03-31T00:00:00","1","1","2","0.0"
"集团客户","中信银行","贵宾理财白金卡","2006-12-30T00:00:00","2007-12-30T00:00:00","2","1","2","0.0"
"集团客户","中信银行","贵宾理财金卡","2006-12-30T00:00:00","2007-12-30T00:00:00","1","1","2","0.0"
"集团客户","光大银行","阳光财富（玉玺）","2006-11-10T00:00:00","2011-11-01T00:00:00","1","1","2","0.0"
"集团客户","光大银行","商务白金卡","2006-11-10T00:00:00","2011-11-01T00:00:00","5","1","2","0.0"
"集团客户","光大银行","白金卡","2006-11-10T00:00:00","2011-11-01T00:00:00","3","1","2","0.0"
"集团客户","光大银行","紫金卡","2006-11-10T00:00:00","2011-11-01T00:00:00","3","1","2","0.0"
"集团客户","光大银行","黄金卡","2006-11-10T00:00:00","2011-11-01T00:00:00","3","1","2","0.0"
"集团客户","光大银行","员工证","2006-11-10T00:00:00","2011-11-01T00:00:00","5","1","2","0.0"
"重点客户","铁道部","默认","2006-12-30T00:00:00","2007-12-30T00:00:00","50","1","2","0.0"
"重点客户","铁路局","默认","2006-12-30T00:00:00","2007-12-30T00:00:00","50","1","2","0.0"
"重点客户","部队","默认","2006-12-30T00:00:00","2007-12-30T00:00:00","50","1","2","0.0"
"重点客户","省市","默认","2006-12-30T00:00:00","2007-12-30T00:00:00","50","1","2","0.0"
"集团客户","民生银行","白金信用卡","2006-06-30T00:00:00","2007-06-30T00:00:00","3","1","2","0.0"
"集团客户","民生银行","世界杯信用卡","2006-06-30T00:00:00","2007-06-30T00:00:00","3","1","2","0.0"
"集团客户","交通银行","交银理财卡","2006-11-20T00:00:00","2009-11-20T00:00:00","3","1","2","0.0"
"集团客户","民生银行","白衣天使卡","2006-06-30T00:00:00","2007-06-30T00:00:00","1","1","2","0.0"
"集团客户","建设银行","神龙卡","2006-12-30T00:00:00","2011-12-01T00:00:00","1","1","2","0.0"
"个人客户","团体卡","湖北联通武汉分公司８３","2007-12-15T00:00:00","2011-12-01T00:00:00","1","1","2","0.0"
"个人客户","团体卡","长江车辆厂","2007-12-26T00:00:00","2011-12-01T00:00:00","1","1","2","0.0"
"个人客户","团体卡","军事经济学院采办系８８","2008-03-13T00:00:00","2011-03-01T00:00:00","1","1","2","0.0"
"个人客户","团体卡","中国南车集团武昌车辆厂","2007-12-26T00:00:00","2011-12-01T00:00:00","5","1","2","0.0"
"个人客户","团体卡","国电有限公司武汉分公司","2007-04-18T00:00:00","2011-04-01T00:00:00","1","1","2","0.0"
"个人客户","团体卡","省联通","2008-06-01T00:00:00","2011-05-01T00:00:00","1","1","2","0.0"
"集团客户","光大银行","易登车体验卡","2006-11-10T00:00:00","2011-11-01T00:00:00","1","1","2","0.0"
"集团客户","建设银行","白金信用卡","2006-12-30T00:00:00","2011-12-01T00:00:00","1","1","2","0.0"
"集团客户","电信","钻石卡","2009-01-01T00:00:00","2010-12-31T00:00:00","4","1","2","0.0"
"集团客户","农业银行","白金卡","2009-01-01T00:00:00","2010-12-31T00:00:00","3","1","2","0.0"
"集团客户","电信","金卡","2009-01-01T00:00:00","2010-12-31T00:00:00","3","1","2","0.0"
"集团客户","电信","银卡","2009-01-01T00:00:00","2010-12-31T00:00:00","2","1","2","0.0"
"集团客户","农业银行","钻石卡","2009-01-01T00:00:00","2010-12-31T00:00:00","3","1","2","0.0"
"集团客户","农业银行","员工卡","2009-01-01T00:00:00","2010-12-31T00:00:00","3","1","2","0.0"
"集团客户","农业银行","公务卡","2009-01-01T00:00:00","2010-12-31T00:00:00","2","1","2","0.0"
"集团客户","农业银行","金卡","2009-01-01T00:00:00","2010-12-31T00:00:00","2","1","2","0.0"
"集团客户","农业银行","银卡","2009-01-01T00:00:00","2010-12-31T00:00:00","2","1","2","0.0"
"集团客户","电信","E家俱乐部会员卡","2009-01-01T00:00:00","2010-12-31T00:00:00","1","1","2","0.0"
"集团客户","中信银行","员工证","2006-12-30T00:00:00","2007-12-30T00:00:00","1","1","2","0.0"
"个人客户","团体金卡","武烟36","2009-07-01T00:00:00","2010-07-01T00:00:00","10","1","2","0.0"
"个人客户","团体金卡","武烟35","2009-07-01T00:00:00","2010-07-01T00:00:00","10","1","2","0.0"
"个人客户","团体金卡","武烟37","2009-07-01T00:00:00","2010-07-01T00:00:00","10","1","2","0.0"
"个人客户","团体金卡","武烟38","2009-07-01T00:00:00","2010-07-01T00:00:00","1","1","2","0.0"
"集团客户","中国联通","至尊卡","2007-04-01T00:00:00","2008-03-31T00:00:00","6","1","2","0.0"
"个人客户","团体卡","管理中心８６","2009-12-17T00:00:00","2011-12-02T00:00:00","1","1","2","0.0"
"个人客户","团体卡","第二炮兵指挥学院科研部","2010-02-24T00:00:00","2011-02-01T00:00:00","5","1","2","0.0"
"集团客户","电信","114118天翼用户","2010-08-24T00:00:00","2011-08-31T00:00:00","1","1","2","0.0"
"个人客户","团体卡","基地指挥6210","2010-08-24T00:00:00","2011-08-24T00:00:00","1","1","2","0.0"
"集团客户","电信","114百事购卡","2010-08-24T00:00:00","2011-08-24T00:00:00","1","1","2","0.0"
"集团客户","汉口银行","九通至尊白金卡","2010-08-24T00:00:00","2011-08-24T00:00:00","1","1","2","0.0"
"集团客户","汉口银行","九通至尊金卡","2010-08-24T00:00:00","2011-08-24T00:00:00","1","1","2","0.0"
"集团客户","汉口银行","九通金卡","2010-08-24T00:00:00","2011-08-24T00:00:00","1","1","2","0.0"
"集团客户","汉口银行","九通贷记卡金卡","2010-08-24T00:00:00","2011-08-24T00:00:00","1","1","2","0.0"
"集团客户","汉口银行","九通香港旅游卡金卡","2010-08-24T00:00:00","2011-08-24T00:00:00","1","1","2","0.0"
"集团客户","汉口银行","九通盈转金卡","2010-08-24T00:00:00","2011-08-24T00:00:00","1","1","2","0.0"
"集团客户","汉口银行","九通秀卡","2010-08-24T00:00:00","2011-08-24T00:00:00","2","1","2","0.0"
"集团客户","汉口银行","员工证","2010-08-24T00:00:00","2011-08-24T00:00:00","2","1","2","0.0"
"集团客户","汉口银行","九通至尊钻石卡","2010-08-24T00:00:00","2011-08-24T00:00:00","1","1","2","0.0"
"集团客户","中信银行","电话预约","2010-08-01T00:00:00","2011-08-01T00:00:00","1","1","2","0.0"
"集团客户","交通银行","电话预约","2010-08-01T00:00:00","2011-08-31T00:00:00","1","1","2","0.0"
"集团客户","中国移动","电话预约","2010-08-01T00:00:00","2012-08-11T00:00:00","1","1","2","0.0"
"集团客户","中国联通","电话预约","2010-08-21T00:00:00","2012-08-09T00:00:00","1","1","2","0.0"
"集团客户","光大银行","电话预约","2010-08-03T00:00:00","2011-08-13T00:00:00","1","1","2","0.0"
"集团客户","农业银行","电话预约","2010-08-06T00:00:00","2011-08-13T00:00:00","1","1","2","0.0"
"集团客户","建设银行","电话预约","2010-08-05T00:00:00","2011-08-12T00:00:00","1","1","2","0.0"
"集团客户","民生银行","电话预约","2010-08-13T00:00:00","2011-08-20T00:00:00","1","1","2","0.0"
"集团客户","招商银行","电话预约","2010-08-13T00:00:00","2011-08-20T00:00:00","1","1","2","0.0"
"集团客户","汉口银行","电话预约","2010-08-13T00:00:00","2011-08-19T00:00:00","1","1","2","0.0"
"集团客户","电信","电话预约","2010-08-05T00:00:00","2011-08-12T00:00:00","1","1","2","0.0"
"集团客户","中国银行","中银理财","2010-10-18T00:00:00","2011-10-01T00:00:00","3","1","2","0.0"
"集团客户","中国银行","中银财富管理","2010-10-18T00:00:00","2011-10-01T00:00:00","1","1","2","0.0"
"集团客户","中国银行","电话预约","2010-10-18T00:00:00","2011-10-01T00:00:00","1","1","2","0.0"
"集团客户","中国银行","中银白金卡","2010-11-08T00:00:00","2011-11-30T00:00:00","1","1","2","0.0"
"集团客户","中国银行","中银国际卡","2010-11-08T00:00:00","2011-11-19T00:00:00","1","1","2","0.0"
"集团客户","中国银行","员工证","2010-11-12T00:00:00","2011-11-10T00:00:00","1","1","2","0.0"
"集团客户","光大银行","阳光万里行卡","2010-11-17T00:00:00","2011-11-17T00:00:00","1","1","2","0.0"
"个人客户","团体卡","中建三局一公司92号","2010-11-03T00:00:00","2011-12-02T00:00:00","1","1","2","0.0"
"集团客户","华夏银行","白金卡","2010-11-03T00:00:00","2011-11-24T00:00:00","1","1","2","0.0"
"集团客户","华夏银行","电话预约","2010-11-11T00:00:00","2011-11-10T00:00:00","1","1","2","0.0"
"个人客户","散客","2人","2010-12-29T00:00:00","2010-12-29T00:00:00","2","1","2","0.0"
"个人客户","散客","3人","2010-12-29T00:00:00","2010-12-29T00:00:00","3","1","2","0.0"
"个人客户","散客","4人","2010-12-29T00:00:00","2010-12-29T00:00:00","4","1","2","0.0"
"个人客户","散客","5人","2010-12-29T00:00:00","2010-12-29T00:00:00","5","1","2","0.0"
"个人客户","散客","6人","2010-12-29T00:00:00","2010-12-29T00:00:00","6","1","2","0.0"
"个人客户","散客","7人","2010-12-29T00:00:00","2010-12-29T00:00:00","7","1","2","0.0"
"个人客户","散客","8人","2010-12-29T00:00:00","2010-12-29T00:00:00","8","1","2","0.0"
"个人客户","散客","9人","2010-12-29T00:00:00","2010-12-29T00:00:00","9","1","2","0.0"
"个人客户","散客","10人","2010-12-29T00:00:00","2010-12-29T00:00:00","10","1","2","0.0"
"个人客户","散客","20人以内","2010-12-29T00:00:00","2010-12-29T00:00:00","20","1","2","0.0"
"个人客户","散客","50人以内","2010-12-29T00:00:00","2010-12-29T00:00:00","50","1","2","0.0"
"个人客户","散客","100人以内","2011-02-13T01:02:07","2011-02-13T01:02:07","100","1","2","30.0"
"重点客户","站领导","默认","2010-12-29T00:00:00","2010-12-29T00:00:00","80","1","2","0.0"
"重点客户","铁路局","-","2010-12-29T00:00:00","2010-12-29T00:00:00","0","1","2","0.0"
"重点客户","铁道部","-","2010-12-29T00:00:00","2010-12-29T00:00:00","0","1","2","0.0"
"集团客户","武商集团","-","2011-01-01T00:00:00","2011-01-01T00:00:00","0","1","2","0.0"
"集团客户","武商集团","VIP","2011-01-01T00:00:00","2011-01-01T00:00:00","3","1","2","0.0"
"集团客户","浦发银行","员工卡","2011-01-04T00:00:00","2011-01-04T00:00:00","1","1","2","0.0"
"集团客户","汉口银行","-","2011-01-07T00:00:00","2011-01-07T00:00:00","0","1","2","0.0"
"集团客户","中国银行","-","2011-03-19T21:23:36","2011-03-19T21:23:36","0","1","28","0.0"
"个人客户","散客","咖啡茶座","2011-02-13T01:13:50","2011-02-13T01:13:50","100","1","2","20.0"
